Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.29801056186895
Sri Lanka,LKA,2022,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-7.34679123599076
Sri Lanka,LKA,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.2074764951157
Sri Lanka,LKA,2020,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.62451503662909
Sri Lanka,LKA,2019,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.220483886072614
Sri Lanka,LKA,2018,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.31008425192161
Sri Lanka,LKA,2017,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.4606812707036
Sri Lanka,LKA,2016,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.05362489256818
Sri Lanka,LKA,2015,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.2059554759927
Sri Lanka,LKA,2014,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.37797889289399
Sri Lanka,LKA,2013,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.05174632926911
Sri Lanka,LKA,2012,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.63218138024038
Sri Lanka,LKA,2011,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.66948301160571
Sri Lanka,LKA,2010,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.01596737040464
Sri Lanka,LKA,2009,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.53891205317842
Sri Lanka,LKA,2008,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.95008814473897
Sri Lanka,LKA,2007,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.79682611892866
Sri Lanka,LKA,2006,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.66829190107919
Sri Lanka,LKA,2005,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.24174804376447
Sri Lanka,LKA,2004,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.44506127885352
Sri Lanka,LKA,2003,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.9402690780223
Sri Lanka,LKA,2002,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.96467568513113
Sri Lanka,LKA,2001,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.54540813366026
Sri Lanka,LKA,2000,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.00003315828934
Sri Lanka,LKA,1999,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.30054049813373
Sri Lanka,LKA,1998,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.69842304772052
Sri Lanka,LKA,1997,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.40539969571286
Sri Lanka,LKA,1996,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.79996720568178
Sri Lanka,LKA,1995,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.5000852341585
Sri Lanka,LKA,1994,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.59991872510166
Sri Lanka,LKA,1993,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.90006325149474
Sri Lanka,LKA,1992,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.39999125181939
Sri Lanka,LKA,1991,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.59998724404535
Sri Lanka,LKA,1990,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.39999531084838
Sri Lanka,LKA,1989,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.29930141198645
Sri Lanka,LKA,1988,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.472685037698
Sri Lanka,LKA,1987,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.72561069291237
Sri Lanka,LKA,1986,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.35554691657009
Sri Lanka,LKA,1985,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.99940636872589
Sri Lanka,LKA,1984,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.09914655789932
Sri Lanka,LKA,1983,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.81399096956454
Sri Lanka,LKA,1982,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.14149570229377
Sri Lanka,LKA,1981,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.69952476661454
Sri Lanka,LKA,1980,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.84602651617143
Sri Lanka,LKA,1979,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.40355692592513
Sri Lanka,LKA,1978,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.65383685776763
Sri Lanka,LKA,1977,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.10059026388485
Sri Lanka,LKA,1976,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.33510669179992
Sri Lanka,LKA,1975,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.12623316072201
Sri Lanka,LKA,1974,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84583083633434
Sri Lanka,LKA,1973,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.05739893467769
Sri Lanka,LKA,1972,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.410479911058076
Sri Lanka,LKA,1971,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.30690539651886
Sri Lanka,LKA,1970,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84662985663837
Sri Lanka,LKA,1969,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.71681966188686
Sri Lanka,LKA,1968,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80109416633509
Sri Lanka,LKA,1967,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.43902442038787
Sri Lanka,LKA,1966,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.0237894383188
Sri Lanka,LKA,1965,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.5369535357154
Sri Lanka,LKA,1964,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.90643383678592
Sri Lanka,LKA,1963,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.51674859433071
Sri Lanka,LKA,1962,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.81801955808436
Sri Lanka,LKA,2023,GDP (constant LCU),NY.GDP.MKTP.KN,11881735774163.8
Sri Lanka,LKA,2022,GDP (constant LCU),NY.GDP.MKTP.KN,12161201468356.8
Sri Lanka,LKA,2021,GDP (constant LCU),NY.GDP.MKTP.KN,13125504912983.4
Sri Lanka,LKA,2020,GDP (constant LCU),NY.GDP.MKTP.KN,12595550102970.4
Sri Lanka,LKA,2019,GDP (constant LCU),NY.GDP.MKTP.KN,13206276338000
Sri Lanka,LKA,2018,GDP (constant LCU),NY.GDP.MKTP.KN,13235458391000
Sri Lanka,LKA,2017,GDP (constant LCU),NY.GDP.MKTP.KN,12936611760000
Sri Lanka,LKA,2016,GDP (constant LCU),NY.GDP.MKTP.KN,12151539522000
Sri Lanka,LKA,2015,GDP (constant LCU),NY.GDP.MKTP.KN,11566987369000
Sri Lanka,LKA,2014,GDP (constant LCU),NY.GDP.MKTP.KN,11100121213000
Sri Lanka,LKA,2013,GDP (constant LCU),NY.GDP.MKTP.KN,10434604350000
Sri Lanka,LKA,2012,GDP (constant LCU),NY.GDP.MKTP.KN,10028283732000
Sri Lanka,LKA,2011,GDP (constant LCU),NY.GDP.MKTP.KN,9231411543600
Sri Lanka,LKA,2010,GDP (constant LCU),NY.GDP.MKTP.KN,8494943831300
Sri Lanka,LKA,2009,GDP (constant LCU),NY.GDP.MKTP.KN,7864525993800
Sri Lanka,LKA,2008,GDP (constant LCU),NY.GDP.MKTP.KN,7595720138300
Sri Lanka,LKA,2007,GDP (constant LCU),NY.GDP.MKTP.KN,7169149428100
Sri Lanka,LKA,2006,GDP (constant LCU),NY.GDP.MKTP.KN,6712886223900
Sri Lanka,LKA,2005,GDP (constant LCU),NY.GDP.MKTP.KN,6234784731300
Sri Lanka,LKA,2004,GDP (constant LCU),NY.GDP.MKTP.KN,5868488467200
Sri Lanka,LKA,2003,GDP (constant LCU),NY.GDP.MKTP.KN,5565446495100
Sri Lanka,LKA,2002,GDP (constant LCU),NY.GDP.MKTP.KN,5253381498400
Sri Lanka,LKA,2001,GDP (constant LCU),NY.GDP.MKTP.KN,5053044665200
Sri Lanka,LKA,2000,GDP (constant LCU),NY.GDP.MKTP.KN,5132360583100
Sri Lanka,LKA,1999,GDP (constant LCU),NY.GDP.MKTP.KN,4841848092100
Sri Lanka,LKA,1998,GDP (constant LCU),NY.GDP.MKTP.KN,4642208054700
Sri Lanka,LKA,1997,GDP (constant LCU),NY.GDP.MKTP.KN,4433885362900
Sri Lanka,LKA,1996,GDP (constant LCU),NY.GDP.MKTP.KN,4166974021600
Sri Lanka,LKA,1995,GDP (constant LCU),NY.GDP.MKTP.KN,4014427108000
Sri Lanka,LKA,1994,GDP (constant LCU),NY.GDP.MKTP.KN,3805141104000
Sri Lanka,LKA,1993,GDP (constant LCU),NY.GDP.MKTP.KN,3603356091500
Sri Lanka,LKA,1992,GDP (constant LCU),NY.GDP.MKTP.KN,3370770775900
Sri Lanka,LKA,1991,GDP (constant LCU),NY.GDP.MKTP.KN,3228707910300
Sri Lanka,LKA,1990,GDP (constant LCU),NY.GDP.MKTP.KN,3086719219924
Sri Lanka,LKA,1989,GDP (constant LCU),NY.GDP.MKTP.KN,2901052026277
Sri Lanka,LKA,1988,GDP (constant LCU),NY.GDP.MKTP.KN,2835847348159
Sri Lanka,LKA,1987,GDP (constant LCU),NY.GDP.MKTP.KN,2767417821750
Sri Lanka,LKA,1986,GDP (constant LCU),NY.GDP.MKTP.KN,2720473047937
Sri Lanka,LKA,1985,GDP (constant LCU),NY.GDP.MKTP.KN,2606927114389
Sri Lanka,LKA,1984,GDP (constant LCU),NY.GDP.MKTP.KN,2482801764835
Sri Lanka,LKA,1983,GDP (constant LCU),NY.GDP.MKTP.KN,2362342460571
Sri Lanka,LKA,1982,GDP (constant LCU),NY.GDP.MKTP.KN,2253842677603
Sri Lanka,LKA,1981,GDP (constant LCU),NY.GDP.MKTP.KN,2164211933393
Sri Lanka,LKA,1980,GDP (constant LCU),NY.GDP.MKTP.KN,2047513400057
Sri Lanka,LKA,1979,GDP (constant LCU),NY.GDP.MKTP.KN,1934426324208
Sri Lanka,LKA,1978,GDP (constant LCU),NY.GDP.MKTP.KN,1818009077981
Sri Lanka,LKA,1977,GDP (constant LCU),NY.GDP.MKTP.KN,1720722249234
Sri Lanka,LKA,1976,GDP (constant LCU),NY.GDP.MKTP.KN,1637214638770
Sri Lanka,LKA,1975,GDP (constant LCU),NY.GDP.MKTP.KN,1584374073037
Sri Lanka,LKA,1974,GDP (constant LCU),NY.GDP.MKTP.KN,1492914641225
Sri Lanka,LKA,1973,GDP (constant LCU),NY.GDP.MKTP.KN,1437625978050
Sri Lanka,LKA,1972,GDP (constant LCU),NY.GDP.MKTP.KN,1342855320936
Sri Lanka,LKA,1971,GDP (constant LCU),NY.GDP.MKTP.KN,1348390191796
Sri Lanka,LKA,1970,GDP (constant LCU),NY.GDP.MKTP.KN,1330995341846
Sri Lanka,LKA,1969,GDP (constant LCU),NY.GDP.MKTP.KN,1281693343042
Sri Lanka,LKA,1968,GDP (constant LCU),NY.GDP.MKTP.KN,1189872990184
Sri Lanka,LKA,1967,GDP (constant LCU),NY.GDP.MKTP.KN,1124632027258
Sri Lanka,LKA,1966,GDP (constant LCU),NY.GDP.MKTP.KN,1056597458857
Sri Lanka,LKA,1965,GDP (constant LCU),NY.GDP.MKTP.KN,1006055356132
Sri Lanka,LKA,1964,GDP (constant LCU),NY.GDP.MKTP.KN,981163689227
Sri Lanka,LKA,1963,GDP (constant LCU),NY.GDP.MKTP.KN,944276165582
Sri Lanka,LKA,1962,GDP (constant LCU),NY.GDP.MKTP.KN,921094531898
Sri Lanka,LKA,1961,GDP (constant LCU),NY.GDP.MKTP.KN,887220287787
Sri Lanka,LKA,2023,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,318671358646.443
Sri Lanka,LKA,2022,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,314837614455.556
Sri Lanka,LKA,2021,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,317188291991.223
Sri Lanka,LKA,2020,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,283651685862.02
Sri Lanka,LKA,2019,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,307704703458.126
Sri Lanka,LKA,2018,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,307237748367.101
Sri Lanka,LKA,2017,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,291985462536.138
Sri Lanka,LKA,2016,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,277383189828.955
Sri Lanka,LKA,2015,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,256403786037.5
Sri Lanka,LKA,2014,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,243530581325.688
Sri Lanka,LKA,2013,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,231635412206.587
Sri Lanka,LKA,2012,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,216969311691.012
Sri Lanka,LKA,2011,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,190668570948.271
Sri Lanka,LKA,2010,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,171910623368.269
Sri Lanka,LKA,2009,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,157242031517.447
Sri Lanka,LKA,2008,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,150936623729.855
Sri Lanka,LKA,2007,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,139767212521.867
Sri Lanka,LKA,2006,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,127419930492.552
Sri Lanka,LKA,2005,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,114804514456.524
Sri Lanka,LKA,2004,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,104774542077.367
Sri Lanka,LKA,2003,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,96762088314.7967
Sri Lanka,LKA,2002,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,89568100817.305
Sri Lanka,LKA,2001,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,84834118459.5232
Sri Lanka,LKA,2000,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,84268270520.055
Sri Lanka,LKA,1999,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,77737438832.035
Sri Lanka,LKA,1998,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,73492167118.208
Sri Lanka,LKA,1997,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,69414028634.7689
Sri Lanka,LKA,1996,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,64129557244.8089
Sri Lanka,LKA,1995,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,60671121191.3458
Sri Lanka,LKA,1994,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,56327121022.845
Sri Lanka,LKA,1993,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,52225010187.9316
Sri Lanka,LKA,1992,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,47722862973.8256
Sri Lanka,LKA,1991,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,44693068469.8711
Sri Lanka,LKA,1990,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,41329904726.9368
Sri Lanka,LKA,2023,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,287131619018.335
Sri Lanka,LKA,2022,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,293885130353.623
Sri Lanka,LKA,2021,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,317188291991.223
Sri Lanka,LKA,2020,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,304381511441.83
Sri Lanka,LKA,2019,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,319140197880.753
Sri Lanka,LKA,2018,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,319845405460.137
Sri Lanka,LKA,2017,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,312623538333.299
Sri Lanka,LKA,2016,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,293651641715.849
Sri Lanka,LKA,2015,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,279525472839.37
Sri Lanka,LKA,2014,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,268243279918.649
Sri Lanka,LKA,2013,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,252160534266.898
Sri Lanka,LKA,2012,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,242341472548.613
Sri Lanka,LKA,2011,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,223084420720.924
Sri Lanka,LKA,2010,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,205287091222.38
Sri Lanka,LKA,2009,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,190052541508.439
Sri Lanka,LKA,2008,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,183556633674.909
Sri Lanka,LKA,2007,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,173248212331.972
Sri Lanka,LKA,2006,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,162222248195.881
Sri Lanka,LKA,2005,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,150668544407.599
Sri Lanka,LKA,2004,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,141816703115.177
Sri Lanka,LKA,2003,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,134493452225.455
Sri Lanka,LKA,2002,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,126952152751.664
Sri Lanka,LKA,2001,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,122110853436.559
Sri Lanka,LKA,2000,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,124027585836.052
Sri Lanka,LKA,1999,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,117007119847.634
Sri Lanka,LKA,1998,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,112182659158.634
Sri Lanka,LKA,1997,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,107148375202.845
Sri Lanka,LKA,1996,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,100698249815.571
Sri Lanka,LKA,1995,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,97011832013.4292
Sri Lanka,LKA,1994,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,91954268850.2198
Sri Lanka,LKA,1993,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,87077973127.6079
Sri Lanka,LKA,1992,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,81457363521.6164
Sri Lanka,LKA,1991,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,78024301098.9686
Sri Lanka,LKA,1990,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,74593031179.7532
Sri Lanka,LKA,2023,GDP per capita (current US$),NY.GDP.PCAP.CD,3827.96495637489
Sri Lanka,LKA,2022,GDP per capita (current US$),NY.GDP.PCAP.CD,3342.71989646203
Sri Lanka,LKA,2021,GDP per capita (current US$),NY.GDP.PCAP.CD,3999.33764677637
Sri Lanka,LKA,2020,GDP per capita (current US$),NY.GDP.PCAP.CD,3846.17449566736
Sri Lanka,LKA,2019,GDP per capita (current US$),NY.GDP.PCAP.CD,4082.69404871533
Sri Lanka,LKA,2018,GDP per capita (current US$),NY.GDP.PCAP.CD,4360.58473469252
Sri Lanka,LKA,2017,GDP per capita (current US$),NY.GDP.PCAP.CD,4401.05567045499
Sri Lanka,LKA,2016,GDP per capita (current US$),NY.GDP.PCAP.CD,4149.76105454457
Sri Lanka,LKA,2015,GDP per capita (current US$),NY.GDP.PCAP.CD,4060.13139670248
Sri Lanka,LKA,2014,GDP per capita (current US$),NY.GDP.PCAP.CD,3971.91913148166
Sri Lanka,LKA,2013,GDP per capita (current US$),NY.GDP.PCAP.CD,3740.61589348326
Sri Lanka,LKA,2012,GDP per capita (current US$),NY.GDP.PCAP.CD,3327.77612404326
Sri Lanka,LKA,2011,GDP per capita (current US$),NY.GDP.PCAP.CD,3224.95736331928
Sri Lanka,LKA,2010,GDP per capita (current US$),NY.GDP.PCAP.CD,2808.36779237408
Sri Lanka,LKA,2009,GDP per capita (current US$),NY.GDP.PCAP.CD,2026.65939950702
Sri Lanka,LKA,2008,GDP per capita (current US$),NY.GDP.PCAP.CD,1973.58476901287
Sri Lanka,LKA,2007,GDP per capita (current US$),NY.GDP.PCAP.CD,1578.63451125392
Sri Lanka,LKA,2006,GDP per capita (current US$),NY.GDP.PCAP.CD,1389.50625583936
Sri Lanka,LKA,2005,GDP per capita (current US$),NY.GDP.PCAP.CD,1207.21994764165
Sri Lanka,LKA,2004,GDP per capita (current US$),NY.GDP.PCAP.CD,1028.62068132555
Sri Lanka,LKA,2003,GDP per capita (current US$),NY.GDP.PCAP.CD,946.382255128072
Sri Lanka,LKA,2002,GDP per capita (current US$),NY.GDP.PCAP.CD,834.936014905338
Sri Lanka,LKA,2001,GDP per capita (current US$),NY.GDP.PCAP.CD,803.544026627385
Sri Lanka,LKA,2000,GDP per capita (current US$),NY.GDP.PCAP.CD,846.460813304966
Sri Lanka,LKA,1999,GDP per capita (current US$),NY.GDP.PCAP.CD,826.421228127739
Sri Lanka,LKA,1998,GDP per capita (current US$),NY.GDP.PCAP.CD,849.37461276858
Sri Lanka,LKA,1997,GDP per capita (current US$),NY.GDP.PCAP.CD,827.035756058631
Sri Lanka,LKA,1996,GDP per capita (current US$),NY.GDP.PCAP.CD,776.192371057587
Sri Lanka,LKA,1995,GDP per capita (current US$),NY.GDP.PCAP.CD,741.838255293455
Sri Lanka,LKA,1994,GDP per capita (current US$),NY.GDP.PCAP.CD,678.268012020205
Sri Lanka,LKA,1993,GDP per capita (current US$),NY.GDP.PCAP.CD,607.231847102846
Sri Lanka,LKA,1992,GDP per capita (current US$),NY.GDP.PCAP.CD,579.655117618283
Sri Lanka,LKA,1991,GDP per capita (current US$),NY.GDP.PCAP.CD,546.292515570886
Sri Lanka,LKA,1990,GDP per capita (current US$),NY.GDP.PCAP.CD,491.213686238493
Sri Lanka,LKA,1989,GDP per capita (current US$),NY.GDP.PCAP.CD,430.02388973818
Sri Lanka,LKA,1988,GDP per capita (current US$),NY.GDP.PCAP.CD,434.015552780537
Sri Lanka,LKA,1987,GDP per capita (current US$),NY.GDP.PCAP.CD,419.824409443665
Sri Lanka,LKA,1986,GDP per capita (current US$),NY.GDP.PCAP.CD,407.164600454213
Sri Lanka,LKA,1985,GDP per capita (current US$),NY.GDP.PCAP.CD,384.611537689196
Sri Lanka,LKA,1984,GDP per capita (current US$),NY.GDP.PCAP.CD,391.369617569858
Sri Lanka,LKA,1983,GDP per capita (current US$),NY.GDP.PCAP.CD,335.823151714647
Sri Lanka,LKA,1982,GDP per capita (current US$),NY.GDP.PCAP.CD,311.957878889278
Sri Lanka,LKA,1981,GDP per capita (current US$),NY.GDP.PCAP.CD,292.45135975768
Sri Lanka,LKA,1980,GDP per capita (current US$),NY.GDP.PCAP.CD,271.055290073685
Sri Lanka,LKA,1979,GDP per capita (current US$),NY.GDP.PCAP.CD,230.775069370251
Sri Lanka,LKA,1978,GDP per capita (current US$),NY.GDP.PCAP.CD,190.996464636951
Sri Lanka,LKA,1977,GDP per capita (current US$),NY.GDP.PCAP.CD,292.148992496788
Sri Lanka,LKA,1976,GDP per capita (current US$),NY.GDP.PCAP.CD,260.301495010261
Sri Lanka,LKA,1975,GDP per capita (current US$),NY.GDP.PCAP.CD,279.82158260032
Sri Lanka,LKA,1974,GDP per capita (current US$),NY.GDP.PCAP.CD,268.650905004753
Sri Lanka,LKA,1973,GDP per capita (current US$),NY.GDP.PCAP.CD,220.170239208337
Sri Lanka,LKA,1972,GDP per capita (current US$),NY.GDP.PCAP.CD,199.38289288123
Sri Lanka,LKA,1971,GDP per capita (current US$),NY.GDP.PCAP.CD,188.760802167739
Sri Lanka,LKA,1970,GDP per capita (current US$),NY.GDP.PCAP.CD,186.900791824546
Sri Lanka,LKA,1969,GDP per capita (current US$),NY.GDP.PCAP.CD,163.60657987529
Sri Lanka,LKA,1968,GDP per capita (current US$),NY.GDP.PCAP.CD,153.48764748655
Sri Lanka,LKA,1967,GDP per capita (current US$),NY.GDP.PCAP.CD,162.294823066611
Sri Lanka,LKA,1966,GDP per capita (current US$),NY.GDP.PCAP.CD,156.606032177183
Sri Lanka,LKA,1965,GDP per capita (current US$),NY.GDP.PCAP.CD,155.566984755479
Sri Lanka,LKA,1964,GDP per capita (current US$),NY.GDP.PCAP.CD,122.941808998544
Sri Lanka,LKA,1963,GDP per capita (current US$),NY.GDP.PCAP.CD,119.352332353465
Sri Lanka,LKA,1962,GDP per capita (current US$),NY.GDP.PCAP.CD,141.383197837884
Sri Lanka,LKA,1961,GDP per capita (current US$),NY.GDP.PCAP.CD,145.900945139998
Sri Lanka,LKA,1960,GDP per capita (current US$),NY.GDP.PCAP.CD,145.928701305768
Sri Lanka,LKA,2023,GDP per capita (current LCU),NY.GDP.PCAP.CN,1253785.22885283
Sri Lanka,LKA,2022,GDP per capita (current LCU),NY.GDP.PCAP.CN,1084881.74802869
Sri Lanka,LKA,2021,GDP per capita (current LCU),NY.GDP.PCAP.CN,794925.547825153
Sri Lanka,LKA,2020,GDP per capita (current LCU),NY.GDP.PCAP.CN,713821.524704594
Sri Lanka,LKA,2019,GDP per capita (current LCU),NY.GDP.PCAP.CN,729760.841535568
Sri Lanka,LKA,2018,GDP per capita (current LCU),NY.GDP.PCAP.CN,708441.784079372
Sri Lanka,LKA,2017,GDP per capita (current LCU),NY.GDP.PCAP.CN,670925.154775228
Sri Lanka,LKA,2016,GDP per capita (current LCU),NY.GDP.PCAP.CN,604129.131972276
Sri Lanka,LKA,2015,GDP per capita (current LCU),NY.GDP.PCAP.CN,551596.917930377
Sri Lanka,LKA,2014,GDP per capita (current LCU),NY.GDP.PCAP.CN,518592.370247377
Sri Lanka,LKA,2013,GDP per capita (current LCU),NY.GDP.PCAP.CN,482797.668715084
Sri Lanka,LKA,2012,GDP per capita (current LCU),NY.GDP.PCAP.CN,424635.39478904
Sri Lanka,LKA,2011,GDP per capita (current LCU),NY.GDP.PCAP.CN,356568.081666528
Sri Lanka,LKA,2010,GDP per capita (current LCU),NY.GDP.PCAP.CN,317526.644093523
Sri Lanka,LKA,2009,GDP per capita (current LCU),NY.GDP.PCAP.CN,232953.924891245
Sri Lanka,LKA,2008,GDP per capita (current LCU),NY.GDP.PCAP.CN,213805.86462665
Sri Lanka,LKA,2007,GDP per capita (current LCU),NY.GDP.PCAP.CN,174633.653360283
Sri Lanka,LKA,2006,GDP per capita (current LCU),NY.GDP.PCAP.CN,144389.772789081
